price,sqft_living,sqft_above,bedrooms,bathrooms,sqft_lot,floors,waterfront,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
285000,1150,590,3,1.75,6423,1,0,3,560,1927,0,98115,47.6973,-122.297
315000,1790,1790,3,2.5,6452,2,0,3,0,2004,0,98038,47.3841,-122.042
290000,1630,1630,4,2,7618,1.5,0,3,0,1967,0,98198,47.3658,-122.317
399900,2710,2710,4,2.5,8127,2,0,3,0,1994,0,98038,47.379,-122.032
852600,3320,2650,4,2.5,11901,2,0,5,670,1977,0,98006,47.554,-122.16
188000,1140,1140,3,1.5,8500,1,0,4,0,1964,0,98022,47.2093,-122.005
522000,1800,1360,4,2.25,8623,1,0,4,440,1980,0,98033,47.692,-122.184
611206,1940,1940,1,1,6300,1,0,3,0,1963,0,98116,47.5782,-122.4
894000,3800,3800,4,2.5,22029,2,0,3,0,1993,0,98053,47.6734,-122.026
420000,930,930,2,1,5368,1,0,4,0,1953,0,98115,47.6952,-122.275
400000,1930,1020,5,2,9747,1,0,4,910,1962,0,98028,47.7743,-122.235
426000,2800,2800,4,2.5,8494,2,0,3,0,2004,0,98038,47.3521,-122.009
368000,1710,1710,3,1.75,10800,1,0,4,0,1958,0,98028,47.7391,-122.241
525000,1890,1890,4,2.25,8549,1,0,3,0,1967,0,98008,47.6328,-122.117
397900,2500,1580,3,2.75,35245,1,0,3,920,2000,0,98042,47.3414,-122.117
405000,1740,1230,3,2,18000,1,0,3,510,1989,0,98028,47.7397,-122.242
392800,1080,1080,3,2,11856,1,0,5,0,1986,0,98033,47.6955,-122.175
340000,2480,2480,3,2.5,6112,2,0,3,0,2004,0,98058,47.4387,-122.114
812500,2750,2750,4,2.5,10159,2,0,3,0,1991,0,98006,47.5426,-122.135
450000,2820,1410,3,2.5,10208,1,0,4,1410,1954,0,98028,47.7609,-122.26
398000,1830,1830,3,1.75,27468,1,0,3,0,1954,0,98028,47.7754,-122.233
225000,1220,1220,3,1.5,8345,1.5,0,3,0,1931,0,98178,47.5038,-122.266
249000,1090,1090,2,2,1357,2,0,3,0,1990,0,98028,47.7526,-122.244
450000,1040,1040,2,2.25,1377,2,0,3,0,2003,0,98105,47.6692,-122.279
1100000,2580,1300,4,2,6000,1,0,5,1280,1950,0,98199,47.6514,-122.413
214000,1240,1240,3,1.5,5200,1,0,5,0,1970,0,98042,47.3683,-122.079
205000,1420,920,3,1.5,5000,1,0,3,500,1987,0,98198,47.4192,-122.33
390000,1430,1140,3,1.75,9857,1,0,4,290,1980,0,98045,47.4964,-121.771
1050000,3490,3170,3,3,4500,2.5,0,3,320,1924,0,98102,47.6394,-122.321
230000,1640,1640,3,1,7187,1,0,3,0,1966,0,98058,47.455,-122.182
680000,1620,1110,3,1.75,5500,1,0,3,510,1950,0,98112,47.6393,-122.308
985000,1670,1670,3,1.75,5400,2,0,5,0,1912,0,98112,47.635,-122.284
463000,2190,2190,3,2.5,17108,2,0,3,0,1991,0,98019,47.7321,-121.964
485000,1250,1250,3,1,7200,1,0,3,0,1964,0,98008,47.6342,-122.12
355000,2040,1360,4,1.75,15000,1,0,4,680,1967,0,98092,47.3107,-122.189
603500,2140,1070,3,1.75,7280,1,0,3,1070,1910,0,98117,47.6993,-122.377
259875,2200,2200,5,2.5,6250,2,0,3,0,1996,0,98038,47.3675,-122.021
382500,2980,2980,4,2.5,8786,2,0,3,0,2003,0,98038,47.378,-122.03
490000,1180,1180,3,1,2250,1.5,0,3,0,1902,0,98117,47.6779,-122.377
510000,1370,1370,3,1.75,6700,1,0,3,0,1940,2012,98117,47.6982,-122.362
489990,2440,2440,5,2.25,20828,1.5,0,4,0,1975,0,98042,47.3762,-122.158
440000,1760,1330,3,2.25,1800,2,0,3,430,1983,0,98199,47.6579,-122.394
806000,2500,2500,4,2.5,206474,1,0,3,0,1997,0,98053,47.6778,-121.994
565000,2700,2700,3,2.5,6037,2,0,3,0,2004,0,98065,47.5376,-121.879
625000,1780,920,3,1.75,4500,1,0,4,860,1922,0,98117,47.6827,-122.362
415000,1610,1610,4,2,9600,1,0,5,0,1967,0,98056,47.5327,-122.186
435000,1440,960,2,2,1170,2,0,3,480,2004,0,98116,47.5592,-122.385
225000,1550,1550,3,1.75,9060,2,0,3,0,1948,1979,98146,47.5093,-122.345
965000,3280,2050,5,2.75,12673,1,0,4,1230,1981,0,98006,47.5504,-122.146
667000,2216,2216,3,2.75,31215,1,0,3,0,1968,2005,98092,47.3164,-122.199
250000,1100,820,1,1,4373,1,0,2,280,1947,0,98166,47.4653,-122.338
397990,1180,1180,3,1,11862,1,0,4,0,1948,0,98177,47.7153,-122.363
265950,1150,1150,3,1.5,8450,1,0,4,0,1951,0,98178,47.4927,-122.224
1350000,3540,2000,5,3.25,5971,1,0,3,1540,2005,0,98033,47.6643,-122.202
600000,2840,1780,4,2.25,31720,1,0,3,1060,1958,0,98177,47.7505,-122.375
329800,2080,2080,4,2.5,7047,2,0,3,0,1996,0,98092,47.2627,-122.215
952000,2760,2120,3,3.5,4500,2,0,3,640,2004,0,98119,47.6529,-122.372
1210000,4420,3510,5,4.25,13497,2,0,3,910,2000,0,98059,47.5262,-122.143
553000,1310,1310,3,1,18135,1,0,3,0,1948,0,98008,47.6065,-122.113
254000,1270,1270,3,1,16800,1,0,4,0,1957,0,98188,47.4599,-122.276
354950,2530,1280,4,2.75,7350,1,0,5,1250,1977,0,98023,47.313,-122.374
706000,1900,1410,3,2.75,6400,1,0,5,490,1942,0,98105,47.6697,-122.281
499000,2910,2910,4,2.5,6479,2,0,3,0,2006,0,98065,47.5402,-121.887
427500,1900,1300,3,1.5,43186,1.5,0,4,600,1971,0,98038,47.4199,-121.99
685000,3320,3320,4,2.5,38043,2,0,3,0,1997,0,98053,47.6504,-122.004
255000,1200,1200,2,1,9000,1,0,5,0,1917,0,98198,47.4039,-122.323
565000,2130,1240,5,2.25,4360,1,0,3,890,1959,0,98199,47.6586,-122.395
260000,1920,1510,3,2,8075,1,0,4,410,1969,0,98023,47.3092,-122.375
581000,2510,1280,4,2,13695,1,0,4,1230,1961,2001,98033,47.7005,-122.174
625000,1990,1990,3,1.5,5978,1.5,1,4,0,1926,0,98198,47.3449,-122.329
220000,1230,1230,3,1,9720,1,0,5,0,1969,0,98042,47.3266,-122.138
765000,3190,3190,3,2.25,324086,2,0,3,0,1982,0,98024,47.5477,-121.93
1330000,5720,4170,6,4.25,10213,2,0,3,1550,2004,0,98006,47.5464,-122.116
700000,2280,1210,8,2.5,3000,1.5,0,3,1070,1911,0,98105,47.6675,-122.316
351000,1550,1550,4,1,7260,1,0,4,0,1959,0,98008,47.6229,-122.121
473000,1510,1510,2,1.75,4555,1,0,3,0,2005,0,98053,47.7136,-122.031
405000,2220,2220,4,2.5,4652,2,0,3,0,2001,0,98059,47.4902,-122.154
650000,2800,1400,3,1.75,19386,1,1,3,1400,1965,0,98198,47.3554,-122.324
415000,2210,1210,4,2.5,213008,1,0,4,1000,1975,0,98038,47.4039,-121.98
575000,2150,1080,3,2,3880,1,0,3,1070,1951,0,98117,47.6814,-122.392
610000,2450,1580,4,3,10117,1,0,5,870,1967,0,98006,47.5694,-122.132
499950,980,760,3,1,6380,1,0,3,220,1941,0,98115,47.692,-122.308
883000,2800,2170,4,2.5,6874,2,0,3,630,1990,0,98112,47.6215,-122.29
436000,1240,1240,2,1,8100,1.5,0,3,0,1925,0,98125,47.7326,-122.288
425000,1510,1240,3,1.75,44000,1,0,3,270,1989,0,98045,47.4851,-121.716
535000,2390,2390,3,2.5,6263,2,0,3,0,2003,0,98028,47.7379,-122.248
568000,2110,2110,4,1.75,265716,1,0,4,0,1979,0,98053,47.657,-122.026
685000,3450,2970,3,2.5,8000,3,0,4,480,1927,1975,98116,47.5605,-122.402
429000,1700,1700,3,2,52826,1,0,3,0,1991,0,98058,47.4164,-122.092
925000,4110,2630,3,3.25,20900,2,0,3,1480,2002,0,98006,47.5506,-122.187
333000,1250,1250,3,1,8450,1,0,4,0,1954,0,98146,47.503,-122.364
1360000,2620,2120,2,1.75,14138,2,1,3,500,1931,1991,98125,47.7142,-122.277
660000,2290,2290,3,2.5,2798,3,0,4,0,1953,1983,98102,47.641,-122.315
860000,4500,3000,5,3.25,9648,2,0,4,1500,1968,0,98125,47.7262,-122.282
300000,1740,1740,4,2.25,9613,2,0,5,0,1989,0,98058,47.463,-122.125
245000,1020,1020,3,1,8625,1,0,3,0,1978,0,98045,47.4465,-121.77
562000,1830,1830,3,1.5,8000,1,0,4,0,1957,0,98008,47.6017,-122.122
501000,2070,1160,4,1,7519,1,0,3,910,1963,0,98008,47.632,-122.119
190000,1160,1160,3,1.75,5850,1,0,4,0,1918,0,98146,47.5064,-122.356
575000,3690,2690,5,3,49709,1,0,3,1000,1960,0,98198,47.3908,-122.32
250000,720,720,1,1,123710,1,0,4,0,1935,0,98092,47.2893,-122.084
310000,2660,2660,7,1.5,15111,1.5,0,4,0,1962,0,98059,47.4644,-122.066
1400000,4300,2910,5,3.25,9270,2,0,3,1390,1957,2009,98116,47.5717,-122.409
570000,2590,2590,4,2.5,7910,2,0,3,0,2003,0,98028,47.7378,-122.248
304000,1720,1000,3,1.75,6000,1,0,3,720,1954,0,98178,47.4999,-122.223
560000,1790,1240,4,2.5,9787,1,0,4,550,1983,0,98056,47.5344,-122.189
325000,1590,1090,3,1,8160,1,0,3,500,1954,0,98198,47.4013,-122.321
305000,2580,1620,4,2.25,8820,1,0,4,960,1967,0,98023,47.3122,-122.376
320000,1740,1740,5,1,27350,1,0,4,0,1958,0,98059,47.4809,-122.153
455000,3470,2790,5,2.25,28212,1.5,0,4,680,1978,0,98042,47.3342,-122.108
545000,1700,1700,3,1.75,51649,1.5,0,5,0,1931,0,98059,47.4704,-122.076
487500,1190,1190,2,1,5000,1,0,3,0,1925,0,98116,47.5717,-122.382
403504,1060,950,4,1,5750,1,0,3,110,1904,0,98199,47.6562,-122.389
500000,1480,1480,3,1.75,6120,1.5,0,3,0,1946,0,98115,47.6858,-122.295
563000,3100,2400,4,3,15480,2,0,3,700,1996,0,98028,47.7466,-122.241
898500,2890,1990,4,2.75,5000,1.5,0,3,900,1911,2014,98117,47.6768,-122.363
651000,3240,3240,3,2.5,108366,2,0,4,0,1991,0,98042,47.327,-122.094
665000,2650,1610,4,2.25,8149,1,0,4,1040,1975,0,98006,47.5624,-122.176
825000,2560,1610,4,2.5,4000,2,0,5,950,1929,0,98117,47.6885,-122.386
275000,1250,1250,3,1,10744,1,0,3,0,1942,0,98198,47.4226,-122.327
196000,1000,1000,3,1,8470,1,0,4,0,1963,0,98023,47.3056,-122.37
235750,740,740,2,1,11250,1,0,2,0,1938,0,98146,47.5036,-122.362
353000,2300,2300,4,2.5,4249,2,0,3,0,2006,0,98038,47.3516,-122
235000,1400,1400,3,1.75,6300,1,0,3,0,1998,0,98022,47.2074,-122.001
569999,3080,3080,3,2.5,13880,2,0,3,0,1990,0,98038,47.3726,-122.025
505000,2350,2350,4,2.25,12540,2,0,3,0,1968,0,98177,47.7732,-122.382
1230000,2660,1820,4,3,4600,1.5,0,3,840,1906,2002,98112,47.6258,-122.305
240000,1100,1100,3,2,6360,1,0,3,0,1991,0,98038,47.3878,-122.052
405000,1350,1350,2,1.75,2653,2,0,3,0,1986,0,98033,47.6934,-122.184
272000,1800,1800,4,2.25,5555,2,0,3,0,2003,0,98038,47.3498,-122.052
412000,1260,690,2,1,3960,1,0,3,570,1925,0,98117,47.6899,-122.391
585000,2400,2400,4,2,12753,1,0,4,0,1962,0,98033,47.6947,-122.177
190000,1400,960,2,1.5,9031,1,0,3,440,1982,0,98023,47.2915,-122.368
144000,980,980,3,1,6800,1,0,3,0,1946,0,98058,47.4411,-122.186
139000,690,690,2,1,5280,1,0,4,0,1942,0,98056,47.4953,-122.187
525000,1430,1130,4,1.5,6380,1.5,0,4,300,1945,0,98115,47.6942,-122.319
293000,1110,1110,1,1,5421,1,0,3,0,1935,0,98177,47.7322,-122.359
1500000,3470,2830,4,3.25,5222,2,0,3,640,2005,0,98033,47.6845,-122.209
240000,1500,1500,3,2.25,15334,2,0,4,0,1992,0,98042,47.3719,-122.091
400000,2740,2740,3,2.5,83199,2,0,3,0,1973,0,98032,47.3581,-122.266
225000,960,960,3,1,6500,1,0,4,0,1954,0,98056,47.497,-122.171
250000,1520,1120,3,1,7800,1,0,4,400,1967,0,98032,47.3784,-122.29
272950,1570,1180,3,2.25,9096,1,0,4,390,1991,0,98022,47.1937,-121.99
625000,3240,3240,5,1,5324,2,0,3,0,2007,0,98065,47.523,-121.875
670000,1280,1280,3,1.75,2147,1.5,0,4,0,1910,0,98102,47.6362,-122.324
540000,1970,1420,3,1.75,8200,1,0,5,550,1963,0,98177,47.7602,-122.363
525000,2990,2990,3,2.5,6725,2,0,3,0,2003,0,98059,47.4928,-122.142
443500,2170,2170,3,2.5,5866,2,0,3,0,2006,0,98065,47.5403,-121.889
350000,1570,1570,4,2.25,499571,1,0,4,0,1972,0,98022,47.1808,-122.023
315000,1940,1140,4,2.5,10200,1,0,4,800,1977,0,98042,47.4157,-122.161
470000,2150,2150,3,2.5,8221,2,0,3,0,1992,0,98059,47.5085,-122.15
1100000,3310,1660,4,2.25,8540,1,0,4,1650,1973,0,98006,47.5603,-122.158
340000,3400,2050,3,1.75,46382,1,0,3,1350,1979,0,98053,47.6458,-121.955
307150,1480,1480,3,1.5,6752,1,0,4,0,1959,0,98056,47.4993,-122.176
729032,2840,1780,4,2.5,12866,1,0,4,1060,1977,0,98005,47.6388,-122.167
750000,3240,2020,5,2.5,9960,1,0,3,1220,1958,0,98008,47.5858,-122.112
289000,1961,1961,4,2.5,3207,2,0,3,0,2006,0,98042,47.3507,-122.16
480000,1100,1100,3,1,5700,1,0,3,0,1950,0,98115,47.6883,-122.282
529000,1500,1500,3,1.75,7367,1,0,3,0,1974,0,98033,47.6722,-122.167
585000,1480,1140,3,1.75,4800,2,0,4,340,1944,0,98199,47.6567,-122.397
607000,1490,1490,4,2,4054,1.5,0,5,0,1926,0,98115,47.6744,-122.301
875000,2530,2530,5,2.5,8564,2,0,4,0,1976,0,98006,47.5622,-122.153
610000,2440,1560,4,2.5,9350,1,0,4,880,1976,0,98006,47.5614,-122.13
230000,1040,1040,3,0.75,15000,1,0,3,0,1941,0,98028,47.7639,-122.234
733000,2210,1370,4,2.5,5002,1,0,3,840,1977,0,98199,47.6637,-122.401
379000,2410,2410,4,2.75,5225,2,0,3,0,2001,0,98058,47.4244,-122.151
505000,1900,1900,2,2.5,5065,2,0,3,0,2005,0,98053,47.7175,-122.034
931088,3510,1930,4,2.5,17400,1,0,4,1580,1957,0,98005,47.5963,-122.171
570000,1860,1860,4,1.75,7700,1,0,4,0,1964,0,98008,47.626,-122.112
240000,2210,1310,6,1.75,8594,1,0,3,900,1959,0,98188,47.4594,-122.273
462000,2640,1590,4,2.5,47480,1,0,4,1050,1979,0,98038,47.4258,-122.021
1120000,4530,3220,3,2.5,22873,2,0,5,1310,1912,0,98166,47.4567,-122.369
660000,2010,2010,4,2.25,15375,1,0,4,0,1957,0,98005,47.5956,-122.174
1190000,2080,1040,2,1.75,8112,1,1,4,1040,1939,1984,98125,47.7134,-122.277
368000,2080,2080,3,2.5,4307,2,0,3,0,2004,0,98065,47.53,-121.848
650000,2500,2500,4,2.5,6005,2,0,3,0,2001,0,98033,47.6922,-122.174
485000,2410,2410,3,2,50654,1.5,0,3,0,1995,0,98070,47.4154,-122.458
530000,2640,1550,3,2.5,13775,1,0,3,1090,1978,0,98005,47.5875,-122.177
315000,1580,1080,4,2.75,3770,1,0,3,500,2002,0,98019,47.7368,-121.968
273000,2180,1280,4,1.5,22870,1,0,4,900,1954,1975,98042,47.3187,-122.081
550000,1960,1240,3,2.75,13252,1,0,5,720,1975,0,98006,47.5582,-122.139
490000,990,840,3,1.5,1343,2,0,3,150,2007,0,98112,47.6236,-122.306
585000,3080,3080,3,2.75,7282,2,0,3,0,2008,0,98059,47.4826,-122.149
200000,1900,1900,4,2,8160,1,0,3,0,1975,0,98022,47.2114,-121.986
1680000,5770,4500,6,4.75,16747,2,0,3,1270,1998,0,98006,47.5512,-122.11
220500,990,990,2,1,57499,1,0,2,0,1949,0,98070,47.4145,-122.463
329000,990,990,2,1,57499,1,0,2,0,1949,0,98070,47.4145,-122.463
410000,1480,1050,2,1,4080,1,0,3,430,1949,0,98117,47.6842,-122.393
778100,1480,1050,2,1,4080,1,0,3,430,1949,0,98117,47.6842,-122.393
665000,2800,1660,4,2.5,5900,1,0,3,1140,1963,0,98115,47.6809,-122.286
265000,1640,1640,3,2.5,7668,2,0,3,0,1991,0,98038,47.3505,-122.027
485000,1620,1620,4,1,4080,1.5,0,3,0,1923,0,98105,47.6696,-122.324
195000,1080,1080,2,1,3899,1,0,4,0,1972,0,98198,47.3792,-122.321
490000,1510,1220,3,1.75,8433,1,0,4,290,1967,0,98008,47.6226,-122.103
270000,1690,1690,3,2.5,7165,2,0,4,0,1992,0,98038,47.3498,-122.058
370000,1010,1010,2,1.5,2102,2,0,3,0,1984,0,98119,47.6374,-122.375
449228,3020,1650,5,2.5,24750,1,0,3,1370,1965,0,98005,47.5897,-122.179
565000,2030,2030,3,2.5,217805,1,0,3,0,1999,0,98070,47.3942,-122.515
660000,3170,3170,4,2.5,186436,2,0,3,0,2000,0,98038,47.4475,-122.034
400000,2470,1250,5,2.75,19200,1,0,5,1220,1977,0,98058,47.4496,-122.083
612500,2060,1030,4,2,5000,1,0,3,1030,1949,2013,98117,47.6992,-122.379
727000,2180,1520,3,2.25,4200,1.5,0,5,660,1939,0,98112,47.6412,-122.302
335000,2240,1480,3,1.5,87625,1.5,0,2,760,1980,0,98092,47.3043,-122.094
779000,2740,1370,4,1.5,4912,1,0,4,1370,1937,0,98199,47.6523,-122.412
452000,1830,1830,5,1.75,47916,1.5,0,3,0,1948,0,98045,47.4881,-121.777
775000,2000,2000,4,3,5304,1.5,0,4,0,1947,0,98115,47.6762,-122.285
209950,970,970,3,1,9583,1,0,4,0,1967,0,98023,47.3044,-122.366
309000,1780,1780,3,2.5,7859,2,0,3,0,1988,0,98038,47.3772,-122.045
440000,2240,1120,3,1.75,8153,1,0,3,1120,1948,0,98125,47.7303,-122.329
514000,920,920,2,1,4000,1,0,4,0,1906,0,98105,47.6711,-122.328
323000,1830,1200,3,1.75,12500,1,0,3,630,1947,0,98178,47.5087,-122.25
551000,1470,1470,4,1.5,5100,1.5,0,3,0,1946,0,98117,47.6769,-122.381
960000,3430,3430,4,2.5,43560,1.5,0,5,0,1979,0,98005,47.6426,-122.18
720000,2900,2900,5,2.5,9525,2,0,3,0,1989,0,98006,47.5442,-122.138
218000,1850,1320,3,1.75,7684,1,0,3,530,1979,0,98023,47.2975,-122.37
334950,2190,2190,4,2.5,7000,2,0,3,0,1997,0,98042,47.3718,-122.109
825000,3200,2390,4,3.25,4477,2,0,3,810,2006,0,98199,47.664,-122.402
268500,1670,1670,4,1.75,8000,1,0,4,0,1974,0,98023,47.3193,-122.383
230000,1010,1010,3,1.75,9600,1,0,5,0,1969,0,98042,47.3828,-122.09
245500,1430,1430,2,1.5,9782,1,0,3,0,1955,0,98188,47.441,-122.282
440000,1880,1280,3,2.25,7989,1,0,3,600,1982,0,98125,47.7077,-122.299
501000,1010,1010,2,1,4320,1,0,5,0,1924,0,98115,47.6846,-122.317
339950,2140,1290,3,2.5,7641,1,0,3,850,1979,0,98056,47.5053,-122.186
340000,2230,1630,3,1.75,10403,1,0,3,600,1968,0,98198,47.4092,-122.295
582500,1140,1140,2,1,23779,1.5,0,3,0,1966,0,98033,47.6948,-122.172
317500,2540,1340,6,1.75,8400,1,0,3,1200,1977,0,98058,47.4414,-122.129
1100000,3530,2630,4,4,8400,2,0,5,900,1958,0,98199,47.6402,-122.395
356000,1600,1600,4,2,12500,1,0,5,0,1938,0,98166,47.4713,-122.355
329950,1740,1740,4,1.75,7208,1.5,0,3,0,1976,0,98058,47.4483,-122.13
490000,1470,1080,3,2.25,2500,2,0,3,390,1984,0,98117,47.6762,-122.36
550000,2360,2360,3,2.5,4080,2,0,3,0,2003,0,98053,47.6825,-122.038
467500,1830,1830,3,1,6453,1,0,4,0,1956,0,98125,47.7139,-122.288
615000,2130,1270,5,2,4180,1.5,0,5,860,1926,0,98116,47.575,-122.388
215000,1610,1610,3,1.5,5304,1,0,4,0,1968,0,98042,47.3632,-122.087
245000,1850,1180,3,2,8208,1,0,4,670,1970,0,98023,47.3109,-122.362
600000,1410,1020,2,1,4500,1,0,3,390,1939,0,98117,47.6883,-122.384
625000,1860,1860,3,2.5,10027,2,0,3,0,1993,0,98033,47.6775,-122.165
430000,1620,1620,4,1,37075,1.5,0,3,0,1943,0,98024,47.5654,-121.929
230000,1420,710,3,1.75,3000,1,0,3,710,1931,2014,98178,47.4928,-122.274
275000,2000,1010,4,1.75,8700,1,0,5,990,1975,0,98042,47.374,-122.141
201500,1160,1160,3,1,8320,1,0,4,0,1959,0,98032,47.3831,-122.288
820000,3030,3030,3,2.5,46538,2,0,3,0,1997,0,98053,47.664,-122.041
371000,890,890,3,1,7200,1,0,3,0,1951,0,98125,47.71,-122.286
840000,2060,2060,3,2.5,9715,2,0,3,0,1924,2006,98115,47.6961,-122.316
475000,1800,1230,4,2.25,7200,1,0,3,570,1979,0,98177,47.7717,-122.376
420000,1460,1460,2,1,7832,1,0,3,0,1924,0,98166,47.4617,-122.346
197200,1140,990,3,1,8775,1,0,3,150,1942,0,98146,47.4824,-122.336
1090000,4340,4340,4,2.5,141570,2.5,0,3,0,1992,0,98053,47.6805,-122.048
380000,1200,1200,1,1.5,44866,1.5,0,3,0,1983,0,98019,47.7205,-121.93
305000,1690,1690,3,2.5,5175,2,0,3,0,2002,0,98038,47.3564,-122.016
549900,3610,3610,5,3,7555,2,0,3,0,2003,0,98038,47.3534,-122.012
678500,2620,2620,4,3,214750,2,0,3,0,1992,0,98058,47.4239,-122.068
270000,1760,1160,3,2.25,8287,1,0,3,600,1986,0,98188,47.4501,-122.274
790500,3350,3350,4,2.75,5416,2,0,3,0,2014,0,98053,47.6849,-122.016
375000,2240,1630,3,2,5200,1,0,3,610,1954,0,98112,47.6191,-122.296
565000,1950,1950,4,2,9940,1,0,4,0,1963,0,98008,47.6332,-122.118
246000,1630,1300,3,1.5,10200,1,0,4,330,1976,0,98023,47.3155,-122.364
1250000,3950,2100,5,3.25,44431,1,0,3,1850,1969,0,98005,47.6451,-122.173
385000,1890,1230,3,1.75,9920,1,0,3,660,1944,0,98125,47.7327,-122.306
591500,1690,1140,4,2.5,4080,1.5,0,4,550,1912,0,98117,47.6825,-122.379
275000,1350,1350,3,1.5,7800,1,0,3,0,1959,0,98059,47.4805,-122.158
327000,1140,1140,2,1,7435,1,0,3,0,1952,1990,98125,47.73,-122.31
355000,2230,1220,4,1.5,11536,1,0,4,1010,1954,0,98166,47.4409,-122.348
272000,1200,1200,3,2,5700,1,0,5,0,1942,0,98178,47.5031,-122.242
665000,3320,3320,5,2.25,60984,2,0,3,0,2000,0,98045,47.4862,-121.718
375000,2750,2750,3,2.5,37096,2,0,3,0,1989,0,98038,47.3732,-122.023
550000,1570,920,3,1.75,6500,1,0,3,650,1948,0,98116,47.565,-122.398
593000,2000,1810,2,2.5,2500,3,0,3,190,1994,0,98116,47.5788,-122.396
390000,1140,1140,2,1,8147,1,0,3,0,1958,0,98125,47.7278,-122.289
297000,1340,1340,3,1,18000,1,0,4,0,1924,0,98070,47.4443,-122.509
355000,1450,1450,2,1,9150,1,0,4,0,1965,0,98188,47.4689,-122.277
300000,1260,1260,3,2,2550,2,0,3,0,1987,0,98117,47.6821,-122.378
425000,1320,1020,2,1,8830,1,0,3,300,1939,0,98199,47.6433,-122.404
420000,2700,1570,3,3,47050,2,0,4,1130,1986,0,98058,47.4446,-122.104
411000,1080,1080,1,1,5000,1.5,0,3,0,1948,0,98199,47.6603,-122.394
762500,3130,3130,4,2.25,41382,2,0,3,0,1986,0,98053,47.6683,-122.034
569950,4850,4850,5,4.5,40902,2,0,3,0,2001,0,98023,47.3181,-122.344
310000,1250,1250,3,1,10723,1,0,4,0,1961,0,98059,47.4894,-122.135
352000,2470,1420,4,2.5,6116,1,0,3,1050,1985,0,98038,47.3792,-122.047
600000,1180,940,2,1,2160,1,0,3,240,1909,0,98119,47.6313,-122.368
645000,2270,1170,3,1,4182,1,0,4,1100,1946,0,98115,47.688,-122.32
291500,1770,1770,4,2.5,5000,2,0,3,0,2004,0,98038,47.3503,-122.005
320000,820,820,2,1,5400,1,0,3,0,1940,0,98117,47.6976,-122.375
495000,1580,1580,2,2,5203,1,0,3,0,2004,0,98053,47.7174,-122.032
215000,1770,1770,3,1.75,29004,1,0,3,0,1959,0,98023,47.3204,-122.364
665000,3580,3580,3,3.5,95832,1.5,0,3,0,2005,0,98038,47.4239,-122.015
423500,1890,1190,3,2.25,7498,1,0,3,700,1987,0,98125,47.73,-122.297
505000,1460,1460,3,2.25,7210,1,0,3,0,1963,0,98008,47.6316,-122.119
165000,1630,1630,3,1.5,22764,1,0,3,0,1970,0,98032,47.3611,-122.293
707000,2130,1330,2,2.5,5001,1,0,5,800,1972,0,98199,47.6573,-122.399
497000,1220,1220,3,2.5,1475,3,0,3,0,2000,0,98117,47.6909,-122.395
349170,1670,1070,4,1.75,8856,1,0,3,600,1955,0,98178,47.5056,-122.251
287000,1300,1300,4,1.5,10050,1.5,0,3,0,1963,0,98059,47.4899,-122.116
2380000,3220,3220,4,2.5,20251,1,0,3,0,1969,0,98006,47.5692,-122.192
365000,790,700,2,1.5,1123,2,0,3,90,2003,0,98119,47.651,-122.368
525000,1680,1680,4,1.5,10500,2,0,3,0,1962,0,98033,47.6806,-122.166
402000,2000,1650,4,2.25,3672,2,0,5,350,1926,0,98117,47.6769,-122.383
405000,1960,1960,3,2.5,6997,2,0,3,0,2006,0,98065,47.5415,-121.887
808000,2590,2590,3,1.75,32380,1,0,3,0,1951,1994,98177,47.7539,-122.37
875000,3790,3790,4,3.5,6874,2.5,0,3,0,2010,0,98053,47.6956,-122.022
230000,890,890,2,0.75,19703,1,0,3,0,1934,0,98045,47.4922,-121.783
435000,2160,1410,4,2.75,8148,1,0,3,750,1978,0,98125,47.7261,-122.306
347500,1970,1970,4,2.5,7098,2,0,3,0,2007,0,98038,47.3576,-122.058
280000,1480,1480,2,1.5,15641,1,0,4,0,1940,0,98146,47.5008,-122.366
490000,1480,1480,2,1.5,15641,1,0,4,0,1940,0,98146,47.5008,-122.366
265000,1430,1430,4,1.75,5490,1,0,5,0,1942,0,98056,47.494,-122.184
390000,2420,1750,3,2.25,31497,1,0,4,670,1964,0,98058,47.4422,-122.151
1280000,5844,5844,4,3.5,10766,2,0,3,0,2007,0,98023,47.3293,-122.364
404000,1840,960,4,1.75,10720,1,0,3,880,1958,0,98008,47.6074,-122.125
380000,2530,2530,3,2.25,12042,2,0,3,0,1989,0,98042,47.3742,-122.125
812500,2810,1810,4,2.75,10300,1,0,4,1000,1978,0,98006,47.5626,-122.149
265000,1020,1020,3,1,8610,1,0,5,0,1959,0,98056,47.4974,-122.169
480000,2550,1390,5,2.75,7725,1,0,5,1160,1967,0,98056,47.5388,-122.171
365000,1380,1380,3,1,30940,2,0,3,0,1976,0,98042,47.334,-122.106
280927,2070,2070,4,2.25,7350,2,0,4,0,1977,0,98032,47.3615,-122.274
675000,2770,2770,3,2.25,15886,2,0,3,0,1982,0,98177,47.7464,-122.362
259900,1490,1490,3,2,7770,1,0,4,0,1990,0,98042,47.3686,-122.09
450000,2120,2120,4,2.25,8267,2,0,3,0,1996,0,98045,47.4885,-121.779
487500,2810,2810,4,2.5,6296,2,0,3,0,2013,0,98059,47.5019,-122.151
